0.6240       0.5811       0.5679       
0.6320       0.5790       0.5677       
0.6400       0.5774       0.5676       
0.6480       0.5760       0.5676       
0.6560       0.5748       0.5677       
0.6640       0.5739       0.5678       
0.6720       0.5734       0.5680       
0.6800       0.5731       0.5683       
0.6880       0.5731       0.5689       
0.6960       0.5734       0.5696       
0.7040       0.5739       0.5706       
0.7120       0.5745       0.5717       
0.7200       0.5753       0.5730       
0.7280       0.5766       0.5742       
0.7360       0.5776       0.5752       
0.7440       0.5785       0.5759       
0.7520       0.5796       0.5763       
0.7600       0.5806       0.5761       
0.7680       0.5816       0.5755       
0.7760       0.5824       0.5746       
0.7840       0.5832       0.5734       
0.7920       0.5838       0.5722       
0.8000       0.5840       0.5712       
0.8080       0.5841       0.5707       
0.8160       0.5842       0.5708       
0.8240       0.5839       0.5718       
0.8320       0.5834       0.5736       
0.8400       0.5828       0.5763       
0.8480       0.5820       0.5797       
0.8560       0.5813       0.5836       
0.8640       0.5802       0.5878       
0.8720       0.5792       0.5920       
0.8800       0.5785       0.5960       
0.8880       0.5779       0.5994       
0.8960       0.5771       0.6022       
0.9040       0.5766       0.6043       
0.9120       0.5763       0.6056       
0.9200       0.5761       0.6061       
0.9280       0.5761       0.6059       
0.9360       0.5765       0.6051       
0.9440       0.5771       0.6038       
0.9520       0.5779       0.6022       
0.9600       0.5786       0.6003       
0.9680       0.5793       0.5982       
0.9760       0.5804       0.5959       
0.9840       0.5812       0.5935       
0.9920       0.5821       0.5912       
1.0000       0.5830       0.5888       
1.0080       0.5836       0.5865       
1.0160       0.5844       0.5844       
1.0240       0.5848       0.5827       
1.0320       0.5847       0.5813       
1.0400       0.5849       0.5804       
1.0480       0.5849       0.5801       
1.0560       0.5846       0.5803       
1.0640       0.5844       0.5811       
1.0720       0.5837       0.5824       
1.0800       0.5832       0.5840       
1.0880       0.5826       0.5860       
1.0960       0.5819       0.5881       
1.1040       0.5810       0.5901       
1.1120       0.5802       0.5921       
1.1200       0.5795       0.5938       
1.1280       0.5787       0.5952       
1.1360       0.5781       0.5963       
1.1440       0.5776       0.5972       
1.1520       0.5772       0.5977       
1.1600       0.5771       0.5980       
1.1680       0.5770       0.5981       
1.1760       0.5770       0.5980       
1.1840       0.5772       0.5978       
1.1920       0.5774       0.5974       
1.2000       0.5779       0.5968       
1.2080       0.5785       0.5960       
1.2160       0.5791       0.5950       
1.2240       0.5796       0.5937       
1.2320       0.5804       0.5922       
1.2400       0.5815       0.5905       
1.2480       0.5817       0.5885       
1.2560       0.5827       0.5865       
1.2640       0.5832       0.5843       
1.2720       0.5835       0.5822       
1.2800       0.5840       0.5802       
1.2880       0.5844       0.5785       
1.2960       0.5846       0.5771       
1.3040       0.5847       0.5760       
1.3120       0.5847       0.5755       
1.3200       0.5846       0.5754       
1.3280       0.5845       0.5758       
1.3360       0.5843       0.5766       
1.3440       0.5838       0.5777       
1.3520       0.5833       0.5790       
1.3600       0.5827       0.5803       
1.3680       0.5821       0.5815       
1.3760       0.5817       0.5823       
1.3840       0.5811       0.5828       
1.3920       0.5804       0.5828       
1.4000       0.5799       0.5823       
1.4080       0.5796       0.5813       
1.4160       0.5791       0.5800       
1.4240       0.5792       0.5785       
1.4320       0.5788       0.5769       
1.4400       0.5788       0.5756       
1.4480       0.5791       0.5746       
1.4560       0.5793       0.5740       
1.4640       0.5794       0.5739       
1.4720       0.5795       0.5743       
1.4800       0.5800       0.5751       
1.4880       0.5803       0.5762       
1.4960       0.5809       0.5774       
1.5040       0.5814       0.5787       
1.5120       0.5817       0.5798       
1.5200       0.5820       0.5808       
1.5280       0.5823       0.5814       
1.5360       0.5825       0.5818       
1.5440       0.5827       0.5820       
1.5520       0.5830       0.5819       
1.5600       0.5828       0.5818       
1.5680       0.5826       0.5817       
1.5760       0.5827       0.5816       
1.5840       0.5828       0.5817       
1.5920       0.5826       0.5820       
1.6000       0.5827       0.5825       
1.6080       0.5824       0.5833       
1.6160       0.5819       0.5843       
1.6240       0.5817       0.5855       
1.6320       0.5814       0.5870       
1.6400       0.5810       0.5887       
1.6480       0.5807       0.5906       
1.6560       0.5802       0.5926       
1.6640       0.5801       0.5947       
1.6720       0.5798       0.5968       
1.6800       0.5795       0.5987       
1.6880       0.5796       0.6005       
1.6960       0.5797       0.6019       
1.7040       0.5797       0.6029       
1.7120       0.5796       0.6034       
1.7200       0.5794       0.6032       
1.7280       0.5796       0.6025       
1.7360       0.5800       0.6012       
1.7440       0.5796       0.5993       
1.7520       0.5798       0.5969       
1.7600       0.5802       0.5941       
1.7680       0.5804       0.5909       
1.7760       0.5808       0.5875       
1.7840       0.5807       0.5838       
1.7920       0.5806       0.5800       
1.8000       0.5810       0.5761       
1.8080       0.5812       0.5723       
1.8160       0.5814       0.5685       
1.8240       0.5815       0.5651       
1.8320       0.5817       0.5622       
1.8400       0.5817       0.5598       
1.8480       0.5816       0.5583       
1.8560       0.5817       0.5576       
1.8640       0.5814       0.5579       
1.8720       0.5811       0.5591       
1.8800       0.5811       0.5613       
1.8880       0.5813       0.5641       
1.8960       0.5811       0.5673       
1.9040       0.5811       0.5708       
1.9120       0.5806       0.5741       
1.9200       0.5805       0.5772       
1.9280       0.5804       0.5797       
1.9360       0.5805       0.5815       
1.9440       0.5806       0.5826       
1.9520       0.5806       0.5831       
1.9600       0.5804       0.5830       
1.9680       0.5805       0.5826       
1.9760       0.5805       0.5819       
1.9840       0.5805       0.5812       
1.9920       0.5806       0.5804       
2.0000       0.5806       0.5798       
2.0080       0.5809       0.5793       
2.0160       0.5809       0.5788       
2.0240       0.5808       0.5783       
2.0320       0.5808       0.5777       
2.0400       0.5809       0.5770       
2.0480       0.5810       0.5761       
2.0560       0.5808       0.5751       
2.0640       0.5808       0.5740       
2.0720       0.5810       0.5729       
2.0800       0.5810       0.5720       
2.0880       0.5807       0.5714       
2.0960       0.5809       0.5712       
2.1040       0.5810       0.5715       
2.1120       0.5812       0.5723       
2.1200       0.5813       0.5737       
2.1280       0.5812       0.5755       
2.1360       0.5808       0.5777       
2.1440       0.5809       0.5801       
2.1520       0.5809       0.5825       
2.1600       0.5807       0.5847       
2.1680       0.5808       0.5865       
2.1760       0.5807       0.5879       
2.1840       0.5806       0.5886       
2.1920       0.5806       0.5885       
2.2000       0.5808       0.5876       
2.2080       0.5810       0.5860       
2.2160       0.5807       0.5836       
2.2240       0.5812       0.5806       
2.2320       0.5814       0.5772       
2.2400       0.5810       0.5737       
2.2480       0.5813       0.5703       
2.2560       0.5812       0.5673       
2.2640       0.5815       0.5649       
2.2720       0.5818       0.5634       
2.2800       0.5818       0.5630       
2.2880       0.5817       0.5635       
2.2960       0.5818       0.5652       
2.3040       0.5817       0.5677       
2.3120       0.5816       0.5710       
2.3200       0.5813       0.5747       
2.3280       0.5812       0.5786       
2.3360       0.5811       0.5824       
2.3440       0.5815       0.5857       
2.3520       0.5813       0.5885       
2.3600       0.5814       0.5905       
2.3680       0.5815       0.5917       
2.3760       0.5813       0.5923       
2.3840       0.5811       0.5922       
2.3920       0.5810       0.5916       
2.4000       0.5810       0.5908       
2.4080       0.5809       0.5899       
2.4160       0.5809       0.5890       
2.4240       0.5810       0.5882       
2.4320       0.5810       0.5876       
2.4400       0.5808       0.5873       
2.4480       0.5808       0.5871       
2.4560       0.5807       0.5870       
2.4640       0.5804       0.5870       
2.4720       0.5805       0.5870       
2.4800       0.5807       0.5870       
2.4880       0.5807       0.5869       
2.4960       0.5807       0.5868       
